Date,Solar,Wind,Hydro,Gas,Nuclear_SMR300,Demand
2019-11-15 19:00:00,0.0,173.453314,157.460985,115.541312,0.0,1072.553224
2019-11-15 20:00:00,0.0,224.500299,163.539636,118.202367,0.0,1013.28056
2019-11-15 21:00:00,0.0,210.97261,168.367841,120.29571,0.0,986.820263
2019-11-15 22:00:00,0.0,231.692411,163.721704,126.092275,0.0,950.178389
2019-11-15 23:00:00,0.0,191.208588,168.750971,108.099553,0.0,860.75898
2019-11-16 00:00:00,0.0,181.752244,163.866498,119.082014,0.0,726.538959
2019-11-16 01:00:00,0.0,212.186094,172.550692,128.473187,0.0,747.34651
2019-11-16 02:00:00,0.0,182.776104,174.712903,107.963138,0.0,747.438357
2019-11-16 03:00:00,0.0,200.067278,177.712582,131.225445,0.0,737.92495
2019-11-16 04:00:00,0.0,203.657465,181.579869,115.111235,0.0,772.766474
2019-11-16 05:00:00,0.0,168.362372,175.360028,135.108778,0.0,804.769576
2019-11-16 06:00:00,0.0,198.165639,189.894884,120.626268,0.0,806.31376
2019-11-16 07:00:00,78.345487,233.791626,178.968428,125.887872,0.0,831.145378
2019-11-16 08:00:00,164.514126,237.072074,181.647736,118.786926,0.0,872.073318
2019-11-16 09:00:00,343.545036,209.662906,190.028938,125.467054,0.0,877.142111
2019-11-16 10:00:00,443.065336,216.6109,167.830451,110.39153,0.0,903.395113
2019-11-16 11:00:00,550.188699,192.831238,165.209816,128.294375,0.0,930.478428
2019-11-16 12:00:00,541.348198,233.293136,151.775807,113.001088,0.0,907.073472
2019-11-16 13:00:00,531.7677,225.282005,156.255395,117.510158,0.0,942.458732
2019-11-16 14:00:00,448.746304,268.996486,162.034834,127.250395,0.0,961.415784
2019-11-16 15:00:00,298.44935,209.508454,160.82877,121.84468,0.0,934.000402
2019-11-16 16:00:00,194.821564,229.552708,175.064533,110.79593,0.0,984.217934
2019-11-16 17:00:00,67.221752,235.787522,164.825182,121.867811,0.0,972.829604
2019-11-16 18:00:00,0.0,226.229653,151.024219,108.207319,0.0,1001.92284
2019-11-16 19:00:00,0.0,258.268684,162.340599,113.570561,0.0,970.896017
2019-11-16 20:00:00,0.0,246.359248,160.912223,127.495683,0.0,969.520028
2019-11-16 21:00:00,0.0,239.841857,167.170768,107.08503,0.0,918.33686
2019-11-16 22:00:00,0.0,265.051903,176.420123,114.21081,0.0,848.023499
2019-11-16 23:00:00,0.0,307.209807,167.651098,113.173048,0.0,835.517984
2019-11-17 00:00:00,0.0,224.172434,166.448176,111.175379,0.0,731.157978
2019-11-17 01:00:00,0.0,287.746905,172.768563,116.260774,0.0,755.545439
2019-11-17 02:00:00,0.0,244.919027,175.351323,103.403588,0.0,725.127895
2019-11-17 03:00:00,0.0,203.847251,182.429586,105.573727,0.0,757.879022
2019-11-17 04:00:00,0.0,255.505651,183.944074,123.719966,0.0,767.988694
2019-11-17 05:00:00,0.0,256.059011,190.108895,111.918929,0.0,823.395828
2019-11-17 06:00:00,0.0,260.246219,168.954041,115.235859,0.0,814.804799
2019-11-17 07:00:00,75.956283,239.619646,173.94356,115.75046,0.0,873.264527
2019-11-17 08:00:00,202.016969,258.151719,181.08342,117.508579,0.0,887.532281
2019-11-17 09:00:00,333.073695,272.736068,174.795414,111.658375,0.0,934.67359
2019-11-17 10:00:00,457.410102,232.746722,169.222858,117.12031,0.0,914.583716
2019-11-17 11:00:00,597.768401,304.036059,171.216464,121.818156,0.0,961.334164
2019-11-17 12:00:00,598.551566,273.271512,164.208765,114.907372,0.0,971.513085
2019-11-17 13:00:00,587.596536,278.051473,167.993653,119.736225,0.0,971.914668
2019-11-17 14:00:00,454.912026,271.681049,160.529775,113.723185,0.0,964.18321
2019-11-17 15:00:00,340.070039,254.91126,164.515796,124.571635,0.0,989.724621
2019-11-17 16:00:00,198.036892,265.854627,147.506948,128.452902,0.0,931.319015
2019-11-17 17:00:00,75.466588,275.514402,161.03738,125.45071,0.0,984.429349
2019-11-17 18:00:00,0.0,262.29077,167.584578,117.621314,0.0,962.540362
2019-11-17 19:00:00,0.0,300.52022,152.386998,136.781043,0.0,985.749758
2019-11-17 20:00:00,0.0,220.443982,168.681722,111.375581,0.0,976.353638
2019-11-17 21:00:00,0.0,251.230699,158.04213,116.327748,0.0,929.57564
2019-11-17 22:00:00,0.0,224.713507,167.906521,116.75885,0.0,867.494455
2019-11-17 23:00:00,0.0,232.351231,179.039831,119.379247,0.0,803.716186
2019-11-18 00:00:00,0.0,275.937856,165.742557,110.467806,0.0,781.584129
2019-11-18 01:00:00,0.0,240.42793,177.201264,122.445095,0.0,794.355953
2019-11-18 02:00:00,0.0,255.585514,177.15889,122.397624,0.0,823.43038
2019-11-18 03:00:00,0.0,267.0871,181.913981,107.106894,0.0,791.00256
2019-11-18 04:00:00,0.0,287.163144,183.27649,126.471217,0.0,896.769504
2019-11-18 05:00:00,0.0,257.612201,172.250904,106.567392,0.0,860.740451
2019-11-18 06:00:00,0.0,255.203162,182.432538,106.133475,0.0,870.483869
2019-11-18 07:00:00,72.692641,259.108004,184.63135,122.918525,0.0,937.332281
2019-11-18 08:00:00,175.323543,264.319412,174.281474,119.449865,0.0,965.966021
2019-11-18 09:00:00,317.59307,223.714159,170.789469,110.77926,0.0,976.318928
2019-11-18 10:00:00,451.296926,246.016506,161.039841,131.846979,0.0,972.60428
2019-11-18 11:00:00,509.052035,220.501096,170.579764,104.213056,0.0,1007.552368
2019-11-18 12:00:00,476.919109,245.634157,172.360965,120.326334,0.0,1042.389103
2019-11-18 13:00:00,508.716758,221.879031,158.840899,114.998309,0.0,1039.306638
2019-11-18 14:00:00,444.176025,234.650203,167.891843,106.693362,0.0,980.264261
2019-11-18 15:00:00,281.577131,207.531055,166.167341,121.823287,0.0,1041.448491
2019-11-18 16:00:00,182.424049,175.024636,161.759763,123.536987,0.0,1064.37511
2019-11-18 17:00:00,69.391897,231.699295,164.323855,125.042418,0.0,1017.424058
2019-11-18 18:00:00,0.0,136.46559,155.324609,116.484419,0.0,998.226932
2019-11-18 19:00:00,0.0,203.414261,163.082931,117.739818,0.0,1022.287007
2019-11-18 20:00:00,0.0,227.57604,156.423488,128.469458,0.0,1024.677431
2019-11-18 21:00:00,0.0,212.239077,160.991229,123.566952,0.0,982.469024
2019-11-18 22:00:00,0.0,231.634061,154.319912,120.138972,0.0,934.018091
2019-11-18 23:00:00,0.0,210.637187,162.461569,115.501122,0.0,821.884878
2019-11-19 00:00:00,0.0,161.720404,175.127296,123.985936,0.0,798.121469
2019-11-19 01:00:00,0.0,166.318965,176.227808,128.613243,0.0,793.644131
2019-11-19 02:00:00,0.0,214.728737,177.384227,124.665631,0.0,811.370379
2019-11-19 03:00:00,0.0,203.764279,179.323271,124.090567,0.0,848.360069
2019-11-19 04:00:00,0.0,191.229897,168.088051,124.90981,0.0,822.492297
2019-11-19 05:00:00,0.0,181.313226,189.404796,122.003553,0.0,885.918765
2019-11-19 06:00:00,0.0,131.556889,174.04033,122.355706,0.0,916.742977
2019-11-19 07:00:00,70.927706,180.44373,182.304454,116.320284,0.0,935.952933
2019-11-19 08:00:00,173.423174,163.152157,173.587798,109.825151,0.0,929.553752
2019-11-19 09:00:00,314.48425,229.087456,174.550293,125.833046,0.0,995.692213
2019-11-19 10:00:00,393.724502,171.564014,173.860776,119.258657,0.0,978.918661
2019-11-19 11:00:00,482.878114,188.893831,162.929987,123.619733,0.0,999.923608
2019-11-19 12:00:00,483.873094,173.650413,175.013292,110.702502,0.0,982.474184
2019-11-19 13:00:00,452.041521,138.654406,172.982159,124.7117,0.0,999.841834
2019-11-19 14:00:00,373.473763,179.751793,148.831918,118.602786,0.0,1002.713261
2019-11-19 15:00:00,305.911546,206.671382,161.513699,127.183416,0.0,1053.009988
2019-11-19 16:00:00,163.06643,152.101185,156.580107,112.946334,0.0,1033.179085
2019-11-19 17:00:00,61.156392,126.27871,157.066091,111.906456,0.0,1038.416104
2019-11-19 18:00:00,0.0,137.956391,155.407574,117.437354,0.0,1030.974101
2019-11-19 19:00:00,0.0,158.396561,156.163127,121.42764,0.0,1029.000476
2019-11-19 20:00:00,0.0,146.892079,169.964009,120.634573,0.0,999.746318
2019-11-19 21:00:00,0.0,168.336202,156.789477,113.874891,0.0,977.708026
2019-11-19 22:00:00,0.0,141.375109,162.226327,131.352381,0.0,967.321391
2019-11-19 23:00:00,0.0,170.504389,176.250128,99.63588,0.0,883.592222
2019-11-20 00:00:00,0.0,143.048237,169.030151,133.246708,0.0,857.592955
2019-11-20 01:00:00,0.0,180.754097,162.218894,106.822858,0.0,821.724675
2019-11-20 02:00:00,0.0,179.216075,167.234062,108.318716,0.0,805.03588
2019-11-20 03:00:00,0.0,161.14122,175.277387,120.97294,0.0,851.894572
2019-11-20 04:00:00,0.0,138.769293,182.537701,124.525543,0.0,839.518405
2019-11-20 05:00:00,0.0,186.731075,173.824033,107.540256,0.0,884.139893
2019-11-20 06:00:00,0.0,185.335073,183.338195,121.365102,0.0,876.099268
2019-11-20 07:00:00,57.710124,152.774175,174.994341,108.479357,0.0,946.460734
2019-11-20 08:00:00,142.455667,194.659536,173.965075,127.700533,0.0,950.94751
2019-11-20 09:00:00,275.522606,176.450544,177.641094,111.59109,0.0,972.074998
2019-11-20 10:00:00,422.169715,202.735805,170.441782,125.378425,0.0,1009.995799
2019-11-20 11:00:00,433.971018,179.540846,174.573309,111.065605,0.0,994.449302
2019-11-20 12:00:00,485.619338,210.288004,168.429968,113.329768,0.0,971.068057
2019-11-20 13:00:00,469.291521,205.289225,165.513077,131.064302,0.0,1004.067365
2019-11-20 14:00:00,320.255874,179.043176,162.953498,121.930679,0.0,1043.813008
2019-11-20 15:00:00,233.12145,197.426791,164.178396,123.826177,0.0,1057.866997
2019-11-20 16:00:00,171.752622,261.82163,156.486719,106.095316,0.0,996.727576
2019-11-20 17:00:00,51.887075,183.146924,161.397305,113.733297,0.0,1044.245623
2019-11-20 18:00:00,0.0,218.193862,156.690853,118.810629,0.0,1052.741015
2019-11-20 19:00:00,0.0,186.81917,158.329052,106.112118,0.0,1009.444297
2019-11-20 20:00:00,0.0,219.353728,149.612844,121.367458,0.0,984.331947
2019-11-20 21:00:00,0.0,267.503555,167.854505,112.24986,0.0,1025.287034
2019-11-20 22:00:00,0.0,169.470122,161.594107,119.353226,0.0,947.228825
2019-11-20 23:00:00,0.0,212.401701,169.605871,141.734048,0.0,881.897985
2019-11-21 00:00:00,0.0,251.644182,161.102753,121.853972,0.0,825.328423
2019-11-21 01:00:00,0.0,232.658486,172.920691,130.937868,0.0,773.618541
2019-11-21 02:00:00,0.0,239.075523,165.54046,122.964488,0.0,821.689329
2019-11-21 03:00:00,0.0,262.46326,177.874125,114.99521,0.0,821.219659
2019-11-21 04:00:00,0.0,250.732001,168.456695,124.302775,0.0,832.973377
2019-11-21 05:00:00,0.0,260.072335,176.021781,123.040946,0.0,886.20748
2019-11-21 06:00:00,0.0,234.570993,173.671945,114.89849,0.0,887.318283
2019-11-21 07:00:00,68.103191,242.820112,182.679019,112.030739,0.0,914.806794
2019-11-21 08:00:00,168.906181,246.033466,179.706409,122.793913,0.0,930.996148
2019-11-21 09:00:00,286.137496,280.863298,173.707183,115.369456,0.0,948.757388
2019-11-21 10:00:00,383.676599,237.653927,178.082792,123.22987,0.0,985.434344
2019-11-21 11:00:00,530.062231,272.913436,163.368324,127.548042,0.0,1037.403645
2019-11-21 12:00:00,552.908586,235.503145,176.249899,107.738456,0.0,972.10286
2019-11-21 13:00:00,481.179956,286.357018,160.105504,118.010274,0.0,997.002985
2019-11-21 14:00:00,455.155268,264.79863,163.792626,124.62375,0.0,1008.655673
2019-11-21 15:00:00,333.87244,267.543055,164.427143,119.635264,0.0,1036.043812
2019-11-21 16:00:00,180.667529,247.246956,150.688126,110.135647,0.0,1009.465547
2019-11-21 17:00:00,66.344113,261.50116,157.546158,119.755019,0.0,1043.964923
2019-11-21 18:00:00,0.0,297.360667,154.61002,101.74495,0.0,990.542573
2019-11-21 19:00:00,0.0,309.666292,152.865731,114.730163,0.0,1013.521508
2019-11-21 20:00:00,0.0,296.421149,159.168474,131.719557,0.0,1035.620598
2019-11-21 21:00:00,0.0,321.050093,159.483826,112.970261,0.0,931.428992
2019-11-21 22:00:00,0.0,302.419045,162.370231,121.940147,0.0,942.006099
2019-11-21 23:00:00,0.0,309.435371,160.119529,111.996217,0.0,916.332277
2019-11-22 00:00:00,0.0,328.722082,158.281625,122.135215,0.0,826.844635
2019-11-22 01:00:00,0.0,340.250784,172.69869,107.41892,0.0,824.742528
2019-11-22 02:00:00,0.0,318.918992,166.916696,121.70121,0.0,792.448438
2019-11-22 03:00:00,0.0,277.863265,167.99603,123.649947,0.0,809.008977
2019-11-22 04:00:00,0.0,302.222825,171.943745,127.925707,0.0,861.161914
2019-11-22 05:00:00,0.0,295.358245,187.898369,111.802959,0.0,867.678958
2019-11-22 06:00:00,0.0,295.460234,180.225824,119.763192,0.0,924.790067
2019-11-22 07:00:00,75.637678,344.020841,179.028416,115.874035,0.0,922.55902
2019-11-22 08:00:00,195.923667,307.252675,178.469262,127.041653,0.0,944.026231
2019-11-22 09:00:00,342.013707,298.956327,177.690097,121.451936,0.0,966.392253
2019-11-22 10:00:00,467.627056,323.803189,177.957796,121.588702,0.0,1020.421437
2019-11-22 11:00:00,561.259073,296.708722,179.577212,119.030474,0.0,1027.018753
2019-11-22 12:00:00,526.199781,298.074157,169.628938,136.79924,0.0,1005.218882
2019-11-22 13:00:00,530.049775,297.641068,169.866555,123.485486,0.0,1034.551905
2019-11-22 14:00:00,454.635836,311.617071,164.613852,101.50753,0.0,1003.842821
2019-11-22 15:00:00,327.839865,311.178847,163.090933,120.522993,0.0,1043.658178
2019-11-22 16:00:00,193.984675,339.212047,157.872506,120.708947,0.0,1020.467244
2019-11-22 17:00:00,74.075727,274.566328,154.112404,117.472513,0.0,1064.353577
2019-11-22 18:00:00,0.0,258.775298,160.14415,115.48331,0.0,1072.71569
2019-11-22 19:00:00,0.0,290.651055,158.091548,103.771639,0.0,1057.191489
2019-11-22 20:00:00,0.0,322.187597,153.950922,118.24158,0.0,987.60568
2019-11-22 21:00:00,0.0,314.779908,160.012911,109.755619,0.0,974.565042
2019-11-22 22:00:00,0.0,262.234042,172.951254,119.985606,0.0,945.168166
2019-11-22 23:00:00,0.0,299.547739,166.565258,132.231657,0.0,895.631253
2019-11-23 00:00:00,0.0,264.823914,171.18558,115.936894,0.0,757.376438
2019-11-23 01:00:00,0.0,250.597252,174.990756,123.229732,0.0,768.427764
2019-11-23 02:00:00,0.0,266.72305,184.183965,123.702418,0.0,733.951412
2019-11-23 03:00:00,0.0,234.945406,172.580281,118.918598,0.0,732.198591
2019-11-23 04:00:00,0.0,271.527239,174.382934,130.329564,0.0,745.469931
2019-11-23 05:00:00,0.0,278.569095,191.201905,113.086644,0.0,822.544179
2019-11-23 06:00:00,0.0,266.983249,175.437269,128.207299,0.0,842.927721
2019-11-23 07:00:00,75.266637,282.440082,173.562597,125.901696,0.0,839.705564
2019-11-23 08:00:00,189.871746,195.249789,181.387216,101.785018,0.0,876.099077
2019-11-23 09:00:00,323.149093,271.52783,171.033777,123.180164,0.0,931.364776
2019-11-23 10:00:00,440.870636,281.538995,182.428619,118.009069,0.0,916.738797
2019-11-23 11:00:00,535.752208,296.574261,190.828532,121.016493,0.0,956.714662
2019-11-23 12:00:00,576.187528,299.95703,172.5401,114.618159,0.0,970.049417
2019-11-23 13:00:00,535.559771,252.113383,163.223904,116.779477,0.0,963.351302
2019-11-23 14:00:00,422.604855,231.904818,160.788078,128.107655,0.0,977.389082
2019-11-23 15:00:00,323.55782,281.795964,158.767918,133.799611,0.0,984.400048
2019-11-23 16:00:00,195.162572,242.549553,154.879099,114.780961,0.0,953.108362
2019-11-23 17:00:00,72.911861,224.664774,162.807227,126.553454,0.0,930.499265
2019-11-23 18:00:00,0.0,287.053036,168.048347,112.373111,0.0,971.798133
2019-11-23 19:00:00,0.0,272.916959,153.879644,131.45578,0.0,940.815924
2019-11-23 20:00:00,0.0,208.638446,157.149831,125.81909,0.0,919.281985
2019-11-23 21:00:00,0.0,250.423394,153.349787,118.627646,0.0,937.353391
2019-11-23 22:00:00,0.0,240.02475,159.799191,123.178972,0.0,850.711506
2019-11-23 23:00:00,0.0,189.238008,166.242282,108.433154,0.0,813.73822
2019-11-24 00:00:00,0.0,267.868782,156.960625,133.347607,0.0,752.190587
2019-11-24 01:00:00,0.0,224.540712,170.169708,119.63487,0.0,724.498462
2019-11-24 02:00:00,0.0,224.503422,170.247736,112.377942,0.0,762.315368
2019-11-24 03:00:00,0.0,224.15539,171.752956,126.52692,0.0,801.943102
2019-11-24 04:00:00,0.0,209.055207,180.101365,111.487561,0.0,756.787559
2019-11-24 05:00:00,0.0,232.749022,178.109293,136.667398,0.0,796.777698
2019-11-24 06:00:00,0.0,263.491609,185.178061,109.664131,0.0,764.581068
2019-11-24 07:00:00,71.904751,203.725377,169.423249,117.059148,0.0,829.838768
2019-11-24 08:00:00,189.370825,232.615327,170.406835,121.717929,0.0,915.401615
2019-11-24 09:00:00,327.95758,220.265526,176.59492,104.977258,0.0,900.623076
2019-11-24 10:00:00,380.382652,194.970266,168.371008,122.591577,0.0,913.859527
2019-11-24 11:00:00,449.921901,213.411685,171.72164,114.245628,0.0,951.752058
2019-11-24 12:00:00,470.101453,232.720126,167.629613,125.313498,0.0,945.338586
2019-11-24 13:00:00,466.68224,165.85041,166.969039,121.24751,0.0,990.515982
2019-11-24 14:00:00,342.61268,231.724544,148.565857,127.202468,0.0,956.066477
2019-11-24 15:00:00,267.982477,237.164215,164.238597,128.065469,0.0,944.599916
2019-11-24 16:00:00,158.485822,240.978257,154.718535,124.392284,0.0,955.161073
2019-11-24 17:00:00,65.848485,285.363927,165.6073,119.866736,0.0,909.518654
2019-11-24 18:00:00,0.0,275.405823,152.895188,128.016991,0.0,985.172965
2019-11-24 19:00:00,0.0,207.210984,162.705829,115.710847,0.0,986.929395
2019-11-24 20:00:00,0.0,225.257128,158.673961,141.553837,0.0,916.080246
2019-11-24 21:00:00,0.0,239.405666,164.825781,106.455319,0.0,861.109174
2019-11-24 22:00:00,0.0,193.626726,153.424959,114.397576,0.0,860.170013
2019-11-24 23:00:00,0.0,246.919002,164.101575,132.513031,0.0,829.224403
2019-11-25 00:00:00,0.0,249.339952,167.658429,120.286899,0.0,848.280293
2019-11-25 01:00:00,0.0,279.782084,165.615332,103.704157,0.0,790.594406
2019-11-25 02:00:00,0.0,255.852364,172.258481,122.094332,0.0,795.779403
2019-11-25 03:00:00,0.0,213.557332,179.414825,121.134862,0.0,823.146795
2019-11-25 04:00:00,0.0,261.19621,162.331095,129.937928,0.0,869.944415
2019-11-25 05:00:00,0.0,292.681603,177.416158,114.100699,0.0,841.715235
2019-11-25 06:00:00,0.0,247.750169,181.317781,106.524714,0.0,879.189089
2019-11-25 07:00:00,54.770537,317.944167,185.223231,127.737615,0.0,898.290802
2019-11-25 08:00:00,155.682073,286.061994,179.673556,119.639027,0.0,963.198994
2019-11-25 09:00:00,256.193962,284.928097,171.479116,111.06852,0.0,1001.677306
2019-11-25 10:00:00,361.704571,301.27617,189.114896,119.310527,0.0,1036.67
2019-11-25 11:00:00,432.184695,284.798371,160.70578,118.820336,0.0,1043.679132
2019-11-25 12:00:00,420.664045,271.204999,158.852728,119.830693,0.0,1038.470635
2019-11-25 13:00:00,421.665886,274.591332,155.329677,126.35584,0.0,1010.9352
2019-11-25 14:00:00,330.315346,289.903622,161.643927,114.9721,0.0,1036.193876
2019-11-25 15:00:00,283.491341,312.975492,156.073801,126.676563,0.0,1053.832647
2019-11-25 16:00:00,170.624898,361.24912,155.928697,112.823887,0.0,1046.406123
2019-11-25 17:00:00,61.398818,317.611923,159.364602,111.824593,0.0,1015.228389
2019-11-25 18:00:00,0.0,256.623597,151.151289,122.922815,0.0,1035.578903
2019-11-25 19:00:00,0.0,318.841326,158.881667,126.656343,0.0,1031.610364
2019-11-25 20:00:00,0.0,271.285999,155.922361,128.280444,0.0,1046.487643
2019-11-25 21:00:00,0.0,311.418251,164.645419,118.776414,0.0,994.902548
2019-11-25 22:00:00,0.0,274.373607,161.7171,116.834119,0.0,931.228326
2019-11-25 23:00:00,0.0,314.603669,162.959517,120.6257,0.0,907.143131
2019-11-26 00:00:00,0.0,270.876386,165.457548,122.219227,0.0,825.386748
2019-11-26 01:00:00,0.0,348.060156,171.098237,120.470466,0.0,798.108109
2019-11-26 02:00:00,0.0,297.647438,166.669132,111.926212,0.0,840.476968
2019-11-26 03:00:00,0.0,347.436644,173.928523,110.758037,0.0,828.747924
2019-11-26 04:00:00,0.0,293.506444,174.127453,119.098161,0.0,840.379623
2019-11-26 05:00:00,0.0,303.607168,166.352235,117.905864,0.0,843.202393
2019-11-26 06:00:00,0.0,320.119629,178.121293,121.418901,0.0,893.112203
2019-11-26 07:00:00,59.563689,355.734887,182.939232,118.671103,0.0,928.967991
2019-11-26 08:00:00,152.429472,319.303077,175.256258,110.329176,0.0,894.14394
2019-11-26 09:00:00,292.959294,322.038868,177.589723,114.180651,0.0,953.723146
2019-11-26 10:00:00,341.48166,311.565001,166.505175,114.916314,0.0,984.284307
2019-11-26 11:00:00,442.532367,328.714872,172.881173,120.497491,0.0,1019.517628
2019-11-26 12:00:00,463.553852,332.31545,167.415235,116.38686,0.0,990.275219
2019-11-26 13:00:00,448.878585,307.841215,160.584266,121.215198,0.0,1069.154105
2019-11-26 14:00:00,364.024969,293.259141,155.449204,117.631614,0.0,1019.60441
2019-11-26 15:00:00,306.121596,291.614887,154.990273,107.574603,0.0,1005.671778
2019-11-26 16:00:00,174.669647,362.802231,155.799532,127.211906,0.0,1024.782732
2019-11-26 17:00:00,65.95718,356.541067,154.840538,125.610746,0.0,1053.813024
2019-11-26 18:00:00,0.0,334.630038,170.142229,124.631872,0.0,1041.048944
2019-11-26 19:00:00,0.0,300.916322,160.055588,125.628269,0.0,1024.539619
2019-11-26 20:00:00,0.0,299.527548,152.326317,115.558704,0.0,1029.442241
2019-11-26 21:00:00,0.0,292.103787,153.56186,119.049804,0.0,995.318161
2019-11-26 22:00:00,0.0,315.15863,157.291973,116.955929,0.0,943.073892
2019-11-26 23:00:00,0.0,328.780326,159.055621,102.271299,0.0,869.366538
2019-11-27 00:00:00,0.0,315.204799,169.35343,130.198247,0.0,822.99355
2019-11-27 01:00:00,0.0,307.980872,167.248036,128.027153,0.0,903.163531
2019-11-27 02:00:00,0.0,327.648168,176.696004,123.923374,0.0,811.356016
2019-11-27 03:00:00,0.0,275.320362,172.130177,134.673659,0.0,831.160314
2019-11-27 04:00:00,0.0,313.97327,172.831992,118.023527,0.0,795.959002
2019-11-27 05:00:00,0.0,245.204863,170.749305,119.762837,0.0,864.995285
2019-11-27 06:00:00,0.0,272.422556,173.313446,125.413605,0.0,897.280694
2019-11-27 07:00:00,64.797326,294.462601,172.003504,108.731373,0.0,907.045884
2019-11-27 08:00:00,190.970237,308.468354,177.021787,125.535165,0.0,940.493763
2019-11-27 09:00:00,306.106938,296.841124,183.657307,122.3372,0.0,946.65142
2019-11-27 10:00:00,419.959177,273.055868,156.697491,117.841793,0.0,1009.420686
2019-11-27 11:00:00,582.725174,281.006169,156.667765,122.189266,0.0,1008.502299
2019-11-27 12:00:00,574.517459,275.937087,168.1336,112.130938,0.0,992.028045
2019-11-27 13:00:00,496.938546,283.919932,160.960965,116.904472,0.0,1016.49818
2019-11-27 14:00:00,459.076023,238.478046,167.342799,115.161892,0.0,1032.142732
2019-11-27 15:00:00,311.440481,324.12467,157.73895,113.312615,0.0,1030.557951
2019-11-27 16:00:00,188.802523,230.964671,159.767922,121.138309,0.0,1085.024782
2019-11-27 17:00:00,71.042645,275.706313,161.328068,115.590689,0.0,1032.628496
2019-11-27 18:00:00,0.0,269.378677,157.886444,127.053576,0.0,1044.282182
2019-11-27 19:00:00,0.0,222.507834,159.776172,116.905206,0.0,1021.957153
2019-11-27 20:00:00,0.0,227.332533,158.081756,123.267252,0.0,1037.484455
2019-11-27 21:00:00,0.0,298.660349,156.993061,123.666842,0.0,969.595387
2019-11-27 22:00:00,0.0,261.194741,168.604512,122.756053,0.0,951.437577
2019-11-27 23:00:00,0.0,266.522047,153.253686,109.50095,0.0,876.493687
2019-11-28 00:00:00,0.0,219.59999,170.126088,122.419159,0.0,797.18094
2019-11-28 01:00:00,0.0,236.66553,174.206477,118.65809,0.0,794.153763
2019-11-28 02:00:00,0.0,246.503179,174.00991,123.447887,0.0,861.529812
2019-11-28 03:00:00,0.0,240.115234,174.960142,116.598402,0.0,800.944505
2019-11-28 04:00:00,0.0,253.845484,164.268317,128.509325,0.0,866.708119
2019-11-28 05:00:00,0.0,198.407976,178.334978,112.191964,0.0,866.723581
2019-11-28 06:00:00,0.0,187.30023,176.443087,105.789629,0.0,862.613105
2019-11-28 07:00:00,76.789048,217.408503,180.936982,116.537477,0.0,911.454304
2019-11-28 08:00:00,172.46629,213.365803,180.763429,128.914236,0.0,928.348902
2019-11-28 09:00:00,346.176308,213.113573,169.620194,113.106662,0.0,978.682863
2019-11-28 10:00:00,440.251883,245.713125,177.541495,117.83729,0.0,1018.533692
2019-11-28 11:00:00,563.579276,191.183149,171.554304,132.763406,0.0,1054.522476
2019-11-28 12:00:00,528.392171,175.459943,158.933692,111.602892,0.0,1008.700736
2019-11-28 13:00:00,497.45939,219.779029,153.111677,119.843578,0.0,1013.617176
2019-11-28 14:00:00,433.779002,212.801585,157.68393,124.130528,0.0,1012.665773
2019-11-28 15:00:00,319.662859,244.133038,157.522826,110.759552,0.0,1028.121084
2019-11-28 16:00:00,215.450849,234.617741,161.258419,122.83012,0.0,1012.96922
2019-11-28 17:00:00,77.826503,175.539231,155.169065,121.170773,0.0,1077.01168
2019-11-28 18:00:00,0.0,201.412918,156.714868,120.377654,0.0,1042.244887
2019-11-28 19:00:00,0.0,218.81341,157.923735,110.58412,0.0,1038.587746
2019-11-28 20:00:00,0.0,146.350262,159.984061,122.704837,0.0,958.771174
2019-11-28 21:00:00,0.0,161.315306,155.645664,122.565261,0.0,995.233247
2019-11-28 22:00:00,0.0,154.584436,152.503559,131.486137,0.0,920.096522
2019-11-28 23:00:00,0.0,185.176392,170.759368,123.559279,0.0,947.651669
2019-11-29 00:00:00,0.0,167.145749,169.32282,136.872104,0.0,832.841364
2019-11-29 01:00:00,0.0,147.745372,169.251462,116.649301,0.0,806.783145
2019-11-29 02:00:00,0.0,192.701581,173.065799,122.266213,0.0,830.704762
2019-11-29 03:00:00,0.0,191.859477,174.109543,131.901895,0.0,872.792619
2019-11-29 04:00:00,0.0,162.905759,164.631687,119.527129,0.0,854.49873
2019-11-29 05:00:00,0.0,150.349665,168.754603,111.317965,0.0,885.540554
2019-11-29 06:00:00,0.0,183.3107,170.457466,120.576143,0.0,851.225823
2019-11-29 07:00:00,70.965156,196.376855,191.253625,120.550296,0.0,902.439121
2019-11-29 08:00:00,196.201248,190.468538,172.057016,108.706672,0.0,918.980195
2019-11-29 09:00:00,336.688545,171.028631,165.015828,115.939188,0.0,981.984906
2019-11-29 10:00:00,402.119846,151.930036,174.006306,130.670275,0.0,960.590362
2019-11-29 11:00:00,495.76219,206.500443,176.085968,124.647997,0.0,971.530981
2019-11-29 12:00:00,537.249999,210.514217,165.960389,132.210191,0.0,1011.742986
2019-11-29 13:00:00,508.833915,180.503798,160.536584,117.092164,0.0,1022.962737
2019-11-29 14:00:00,423.87815,214.552754,168.733202,108.29858,0.0,1041.131053
2019-11-29 15:00:00,279.144528,180.237286,159.077271,125.702386,0.0,1064.417756
2019-11-29 16:00:00,178.585176,207.340527,151.491922,119.708136,0.0,1059.782252
