Date,Solar,Wind,Hydro,Gas,Demand
2019-01-23,1365.537137,2144.71734,1286.128853,798.056179,5991.900583
2019-01-24,1597.145696,2024.639039,1354.929911,884.15745,5988.426262
2019-01-25,1457.267478,2081.415078,1288.227756,856.457444,6070.601989
2019-01-26,1523.14793,2179.723959,1418.186141,848.060217,5847.873711
2019-01-27,1547.748952,1979.406051,1349.440176,863.441325,5944.829414
2019-01-28,1464.255625,1597.585344,1361.95625,799.876715,6157.917314
2019-01-29,1532.908147,1587.67925,1260.93117,845.814188,5917.511011
2019-01-30,1537.706147,1570.190285,1332.542239,871.451381,6016.918588
2019-01-31,1519.923063,1641.696275,1296.341884,848.487171,6113.727105
2019-02-01,1660.793914,1911.971654,1286.762982,865.612992,5999.972629
2019-02-02,1533.463324,2076.445518,1286.688075,820.815607,5891.075291
2019-02-03,1502.340466,2232.00438,1345.040784,874.752415,5880.297733
2019-02-04,1568.396111,2273.862752,1316.055241,861.5257,6184.221044
2019-02-05,1652.53376,2240.546893,1295.88909,878.336415,5932.097535
2019-02-06,1602.670053,2152.994261,1291.192183,920.025819,6109.84291
2019-02-07,1504.658671,1847.450239,1288.912201,876.180748,6107.771234
2019-02-08,1483.174803,1687.902428,1291.738998,856.697025,6131.45459
2019-02-09,1483.353428,1634.876944,1300.181387,887.662139,5947.782699
2019-02-10,1507.479037,1700.290171,1268.501109,843.29978,6026.23984
2019-02-11,1586.238949,1766.425159,1276.269802,927.486922,6100.173132
2019-02-12,1623.846222,1861.454921,1228.860934,879.12166,6075.804837
2019-02-13,1411.243497,2074.626421,1306.016349,880.411321,6375.618271
2019-02-14,1574.413903,2304.122652,1327.047584,895.91567,6245.717446
2019-02-15,1504.016546,2172.826154,1288.517362,843.946508,6070.965837
2019-02-16,1634.88274,2264.063194,1354.865002,882.259536,5988.066613
2019-02-17,1656.87095,1919.013559,1277.897784,876.890836,6090.614526
2019-02-18,1544.206203,1920.830087,1305.876988,949.516728,6301.067718
2019-02-19,1573.126992,1770.4392,1345.483422,929.144635,6166.110831
2019-02-20,1543.926903,1626.006287,1312.694416,941.832033,6248.377772
2019-02-21,1643.92536,1668.595132,1275.515019,888.877051,6209.393795
2019-02-22,1509.916477,1766.829431,1316.2199,893.02936,6297.198406
2019-02-23,1549.93997,2108.019581,1289.054126,921.282951,6035.116662
2019-02-24,1586.973682,2089.930972,1342.761456,869.700828,6020.014969
2019-02-25,1726.969649,2180.586541,1330.276573,863.401853,6233.987703
2019-02-26,1815.549406,2304.753458,1295.05748,939.244651,6238.063144
2019-02-27,1655.081551,2296.434338,1321.570943,907.380976,6222.855589
2019-02-28,1573.825923,2078.390533,1364.521666,908.152233,6327.975231
2019-03-01,1671.621829,1858.052065,1343.11324,843.05871,6286.711389
2019-03-02,1612.027697,1813.063033,1333.704901,882.573773,6121.150527
2019-03-03,1711.518553,1580.521614,1296.758029,882.204664,6015.781005
2019-03-04,1607.877591,1603.882285,1282.644879,875.800587,6298.4136
2019-03-05,1666.512297,1679.201765,1276.976857,907.731226,6317.196071
2019-03-06,1697.960377,2067.223556,1340.398021,870.887581,6192.558407
2019-03-07,1741.945086,1932.712755,1265.960484,863.938983,6243.972372
2019-03-08,1706.796031,2130.755755,1318.97047,959.199221,6160.459138
2019-03-09,1807.44562,2292.343442,1361.658092,915.576709,6148.921711
2019-03-10,1734.208924,2232.512058,1249.039656,870.842984,6123.142791
2019-03-11,1605.24684,2201.057935,1318.398001,966.902655,6113.695301
2019-03-12,1803.619329,1906.144074,1271.179453,920.620744,6269.06923
2019-03-13,1725.296642,1674.348547,1302.399062,915.184909,6243.933174
2019-03-14,1705.546682,1767.006689,1325.95357,823.733246,6246.2211
2019-03-15,1864.737502,1763.299095,1273.153107,951.263278,6367.013857
2019-03-16,1696.42875,1886.956709,1262.072572,912.309364,6202.70799
2019-03-17,1777.859579,2048.219242,1295.214322,945.258314,6239.02457
2019-03-18,1729.664377,2168.039813,1317.748121,960.69645,6259.863711
2019-03-19,1881.048393,2108.585357,1297.138274,870.778711,6405.338912
2019-03-20,1767.706966,2168.249936,1278.053544,966.752294,6227.310551
2019-03-21,1816.498963,2362.47506,1337.053374,936.365136,6358.311972
2019-03-22,1709.351899,2040.576257,1273.894333,915.274753,6170.667119
2019-03-23,1914.053011,1694.398072,1263.581478,843.349598,6199.182352
2019-03-24,1745.56098,1712.222812,1319.329917,972.50913,6095.698431
2019-03-25,1890.959294,1717.870142,1392.915767,923.53985,6180.867115
2019-03-26,1911.978209,1691.192687,1299.866933,932.946951,6364.089903
2019-03-27,1927.062503,1772.079721,1315.709717,878.974362,6325.259477
2019-03-28,1974.557858,1733.250408,1283.780794,933.632439,6353.680682
2019-03-29,1772.373759,2113.676381,1299.612872,932.936552,6316.116761
2019-03-30,1889.203555,2210.746725,1282.346962,961.271815,6217.342158
2019-03-31,1877.443991,2395.47984,1333.427755,888.437089,6193.249138
2019-04-01,1903.881454,2171.31662,1300.925684,851.008875,6304.177671
2019-04-02,1958.048949,2015.178628,1298.317755,898.302317,6329.578375
2019-04-03,1895.477098,1801.235693,1360.679611,887.042683,6517.210286
2019-04-04,1837.266635,1678.283121,1277.530037,925.435598,6236.096305
2019-04-05,1894.244528,1637.710618,1363.410886,912.682232,6195.595615
2019-04-06,2015.370139,1591.245859,1325.512307,923.998007,6126.344803
2019-04-07,1831.633971,1672.354673,1301.076196,956.39689,6148.892651
2019-04-08,1926.246714,1808.940354,1334.098238,969.087569,6372.973108
2019-04-09,1858.447784,2097.611881,1326.913375,920.006416,6422.334657
2019-04-10,2011.185782,2169.596436,1349.498696,870.472065,6427.092596
2019-04-11,1824.572686,2195.742953,1332.267939,917.989022,6311.875955
2019-04-12,1922.439486,2012.933986,1408.35902,912.132667,6392.714286
2019-04-13,1943.930043,1924.297767,1380.720352,915.737423,6370.358116
2019-04-14,1967.07078,1648.045872,1384.826137,913.651071,6267.457124
2019-04-15,2130.387958,1749.399034,1304.225206,917.222709,6444.821395
2019-04-16,2080.131578,1693.165701,1336.505184,851.747973,6251.373039
2019-04-17,1905.296038,1647.302745,1392.721971,934.269237,6409.883355
2019-04-18,2134.608449,1714.482364,1373.709721,932.798772,6402.803441
2019-04-19,1905.982453,1933.661012,1355.208453,927.54329,6229.577323
2019-04-20,1864.451049,1927.720611,1353.42987,913.596459,6217.002907
2019-04-21,1896.415406,2055.427938,1395.456286,943.936378,6266.511609
2019-04-22,2021.386877,2300.427968,1292.877461,865.894241,6256.802944
2019-04-23,2050.360482,2026.886714,1331.782839,913.224373,6409.40144
2019-04-24,1863.856121,1962.468258,1315.456946,933.661686,6414.586827
2019-04-25,2054.797519,1726.981977,1407.337936,902.291793,6356.428827
2019-04-26,2011.1665,1417.285121,1319.725095,913.443367,6320.380745
2019-04-27,2084.820225,1497.760978,1361.193374,945.630307,6192.087506
2019-04-28,2013.893637,1653.262298,1420.804995,909.881075,6239.540974
2019-04-29,2109.193728,1809.898021,1364.381343,888.267328,6422.197611
2019-04-30,2090.991211,1635.925863,1387.401217,899.979297,6208.67837
2019-05-01,1974.626527,1887.969277,1380.579237,925.021569,6339.459171
2019-05-02,2163.051776,2089.257509,1405.853198,882.457916,6342.87035
2019-05-03,2081.801406,2251.470212,1461.958087,913.747311,6245.4306
2019-05-04,2123.027106,2194.879433,1344.692239,900.921271,6087.727131
2019-05-05,2165.159439,2075.004133,1386.680091,914.365212,6177.033144
2019-05-06,2013.432115,1902.922737,1449.480599,934.828494,6169.879695
2019-05-07,2080.480039,1562.543085,1477.288468,933.741116,6330.499641
2019-05-08,2033.554477,1435.238896,1387.792666,913.492891,6285.069
2019-05-09,2029.682802,1627.566479,1446.944712,917.745541,6212.489607
2019-05-10,2118.755533,1635.486796,1423.990306,933.986919,6305.286162
2019-05-11,2128.321598,1827.875559,1424.940407,886.911562,6108.981828
2019-05-12,2202.043603,1960.242845,1354.62587,914.329131,6117.324422
2019-05-13,2210.05095,2070.03448,1349.645393,874.941569,6397.055341
2019-05-14,2115.69313,2208.219432,1414.637491,945.62752,6227.560382
2019-05-15,2062.624925,1959.581554,1407.772587,911.173666,6072.041932
2019-05-16,2349.203906,1741.02601,1411.073328,869.372421,6313.7001
2019-05-17,2279.347389,1653.330845,1375.140263,892.764986,6195.68649
2019-05-18,2125.271702,1571.865087,1470.679579,928.884471,6085.160718
2019-05-19,2071.271544,1458.21747,1415.41025,914.33218,6290.87647
2019-05-20,2110.269797,1494.565643,1520.620101,856.113412,6269.311183
2019-05-21,2163.0383,1442.234321,1418.63884,956.902428,6342.444467
2019-05-22,2225.922027,1708.10788,1442.577637,910.891975,6149.988532
2019-05-23,2217.810084,2048.990719,1458.628035,914.741498,6176.236763
2019-05-24,2183.568581,2050.284483,1422.08549,893.712902,6190.011302
2019-05-25,2138.822491,2026.439842,1401.256516,878.107076,6199.886778
2019-05-26,2170.820649,2110.110883,1419.324036,856.68984,6076.762417
2019-05-27,2140.124112,1806.374687,1442.412784,905.374334,6085.070484
2019-05-28,2169.546243,1742.485067,1426.563525,899.420243,6310.962553
2019-05-29,2159.950007,1541.448352,1517.461368,891.659894,6197.745007
2019-05-30,2206.455358,1481.03987,1431.022906,920.982639,6246.222916
2019-05-31,2040.282321,1558.927682,1479.414075,907.235467,6299.932686
2019-06-01,2150.149278,1779.952719,1483.302044,866.434211,6296.367071
2019-06-02,2156.121344,1859.413186,1463.683342,883.900076,6103.524774
2019-06-03,2099.423136,1836.485803,1421.594575,928.530429,6358.273153
2019-06-04,2168.419901,1925.518589,1480.231815,853.430263,6100.566844
2019-06-05,2108.592874,2017.163236,1498.135109,956.899474,6228.326595
2019-06-06,2137.539186,1953.319668,1473.215719,876.418537,6235.613672
2019-06-07,2165.383586,1878.183919,1470.443363,968.288145,6015.417855
2019-06-08,2169.428598,1637.485008,1395.427768,904.215224,5996.426944
2019-06-09,2148.360532,1499.59068,1435.870251,842.633674,6014.077815
2019-06-10,2267.028338,1252.254691,1470.450461,902.704957,6234.31887
2019-06-11,2205.011088,1421.558357,1486.172875,890.976144,6145.077661
2019-06-12,2214.522866,1586.00545,1508.504495,874.761554,6146.48984
2019-06-13,2209.187508,1857.662739,1473.543542,888.041856,6119.734517
2019-06-14,2146.90294,1942.491095,1492.955291,887.119323,6212.342094
2019-06-15,2132.522174,1993.175814,1452.771212,787.804881,6043.094223
2019-06-16,2253.685589,1900.767585,1513.777205,905.330296,6036.87809
2019-06-17,2170.641802,1928.574705,1519.534689,873.836017,6138.579778
2019-06-18,2071.707084,1776.808772,1492.296651,882.023169,6212.490391
2019-06-19,2041.983972,1582.73749,1532.940258,901.516728,6088.502361
2019-06-20,2211.517491,1456.523042,1490.398839,879.090967,6142.334978
2019-06-21,2144.376902,1410.619777,1485.959659,841.778642,6141.11431
2019-06-22,2191.10229,1427.100509,1495.281879,901.474327,6047.352647
2019-06-23,2157.269088,1699.621567,1578.49559,866.539482,6096.340102
2019-06-24,2166.684518,1579.321801,1452.980707,881.976755,6154.599877
2019-06-25,2182.621624,1693.301967,1519.457,852.535159,6006.14115
2019-06-26,2106.787655,1981.666487,1502.326951,868.128717,6200.865506
2019-06-27,2192.069092,1858.533476,1520.881388,842.195866,6214.584213
2019-06-28,2261.570996,1872.839221,1466.995466,917.387697,6214.594494
2019-06-29,2240.283267,1731.612127,1547.37292,837.987778,6055.148142
2019-06-30,2068.74019,1485.573932,1546.894128,896.994778,5843.110657
2019-07-01,2095.411676,1476.617714,1516.399356,811.342343,6080.629271
2019-07-02,2094.725434,1386.307639,1512.71243,873.567979,6154.035862
2019-07-03,2169.240721,1363.217636,1532.283205,856.390083,6150.830975
2019-07-04,2244.911828,1518.133623,1565.909757,893.028825,6067.937987
2019-07-05,2206.036201,1708.897545,1480.156092,869.502122,6081.698965
2019-07-06,2058.912741,1770.588711,1585.853979,929.089797,5852.036997
2019-07-07,2183.637228,1964.765304,1527.244574,947.62241,5973.953798
2019-07-08,2234.329165,1946.152621,1569.898604,842.890632,5877.527302
2019-07-09,2144.282689,1856.798265,1513.0274,878.635028,6030.350837
2019-07-10,2306.798379,1663.169667,1613.603727,828.637643,6125.577908
2019-07-11,2125.584626,1680.562697,1555.782055,826.825884,5936.007059
2019-07-12,2250.832936,1401.561506,1610.937266,852.721909,6140.948223
2019-07-13,2330.807701,1168.482375,1528.594587,879.843795,6074.372012
2019-07-14,2074.226442,1362.512308,1529.383558,871.736749,5946.206175
2019-07-15,2138.164716,1203.080269,1593.965292,845.643267,5971.921941
2019-07-16,2198.191427,1623.497352,1580.905882,883.361099,5969.444444
2019-07-17,2379.795914,1835.72051,1569.813033,813.687857,5902.134462
2019-07-18,2026.733027,2007.754225,1603.164695,820.679968,6061.795959
2019-07-19,2188.373927,1922.034201,1576.210242,844.221057,5899.352493
2019-07-20,2165.407751,1764.221588,1550.852803,791.086687,5884.314526
2019-07-21,2112.525042,1849.328218,1497.55158,884.288687,5769.487456
2019-07-22,2080.169835,1588.362334,1485.105221,838.992945,6023.047631
2019-07-23,2098.213307,1459.799399,1590.417429,831.941138,5853.898721
2019-07-24,2110.132477,1245.290335,1589.14212,853.803613,5955.451641
2019-07-25,2038.676813,1347.709577,1538.637841,799.550218,5898.779075
2019-07-26,2233.974746,1247.078346,1591.069663,835.053601,6041.175386
2019-07-27,2042.127308,1615.784424,1566.082943,786.565516,5794.768432
2019-07-28,2085.725876,1552.693806,1576.091296,831.285027,5809.453064
2019-07-29,2065.188564,1763.368989,1610.26766,838.725143,6033.872896
2019-07-30,2078.312299,1747.1744,1521.664321,881.564139,5837.199731
2019-07-31,2109.405445,1905.492185,1591.159527,833.085545,5820.607502
2019-08-01,2045.43248,1734.440581,1598.326178,872.101839,5914.957224
2019-08-02,2077.414145,1419.889693,1574.315092,830.214704,5827.373461
2019-08-03,2210.047451,1432.296781,1587.992164,781.076943,5931.608159
2019-08-04,2158.575608,1253.025309,1542.921082,850.846567,5795.162136
2019-08-05,2059.701686,1091.708126,1589.669758,829.301489,5919.336187
2019-08-06,2138.505465,1349.349828,1607.625091,808.697109,5863.957739
2019-08-07,2016.266386,1398.137535,1613.745457,852.636442,5618.493367
2019-08-08,2080.854181,1728.194598,1562.64146,792.190516,5989.660197
2019-08-09,1959.940615,1868.829213,1616.501692,811.087903,5865.589765
2019-08-10,1974.672955,1794.072156,1599.636066,842.587626,5577.457088
2019-08-11,1988.849601,1857.934797,1613.263954,845.649264,5652.990493
2019-08-12,2130.809502,1729.169447,1589.055033,799.655961,5857.542601
2019-08-13,2054.931591,1375.888214,1613.438606,827.167091,5959.990621
2019-08-14,2071.657143,1356.721148,1598.793915,819.458001,5878.358154
2019-08-15,2038.390929,1222.076462,1678.232612,834.59046,5875.598825
2019-08-16,2047.852319,1229.923989,1582.247555,808.063493,5867.479228
2019-08-17,2045.861188,1521.691011,1633.551289,750.592543,5638.043899
2019-08-18,2064.33443,1476.671508,1593.13833,801.802785,5653.009422
2019-08-19,2016.25183,1677.445601,1541.575762,857.051263,5826.16072
2019-08-20,1934.982687,1819.041586,1611.457947,785.727192,5705.770144
2019-08-21,1937.82314,1900.86497,1638.269268,803.751635,5818.263968
2019-08-22,2072.204765,1844.71696,1622.076948,833.568623,5867.382349
2019-08-23,2080.008665,1540.909857,1623.32292,801.027985,5604.356007
2019-08-24,2014.254098,1570.41362,1567.227688,774.510397,5662.044767
2019-08-25,1853.820027,1462.205371,1606.869397,805.110887,5653.463562
2019-08-26,2073.039227,1404.408926,1547.437311,799.142741,5800.473811
2019-08-27,1979.14896,1263.711531,1659.189825,778.110668,5937.267554
2019-08-28,1945.046786,1319.082608,1651.198861,798.489258,5665.593262
2019-08-29,1945.31456,1438.689967,1559.777548,760.831379,5944.67986
2019-08-30,1911.483662,1736.267056,1582.64743,754.593539,5833.333487
2019-08-31,2054.247715,1814.555629,1552.826573,766.81021,5862.761093
2019-09-01,2042.501029,1841.225557,1569.82649,794.140201,5615.286893
2019-09-02,1843.696,1716.960368,1580.498177,799.01623,5794.322506
2019-09-03,1898.428907,1424.769343,1554.457599,780.085297,5748.960895
2019-09-04,1926.4012,1420.376469,1579.353039,829.851398,5798.706539
2019-09-05,1987.88137,1281.70592,1617.973297,814.455395,5675.66149
2019-09-06,1721.896082,1190.786634,1584.992352,797.337467,5681.165234
2019-09-07,1950.471718,1122.039011,1620.159307,829.088862,5609.893726
2019-09-08,1995.413287,1341.422595,1588.354614,838.935445,5675.61302
2019-09-09,1848.590574,1523.512621,1597.445946,814.943496,5625.830438
2019-09-10,1861.662124,1606.340582,1548.616909,776.308141,5705.332507
2019-09-11,1945.567626,1882.608033,1625.656716,817.898514,5676.996644
2019-09-12,1877.48645,1847.466177,1552.018664,827.326821,5752.26843
2019-09-13,1750.799865,1789.833207,1578.826495,803.825733,5794.878798
2019-09-14,1755.526872,1664.728496,1545.491779,787.418892,5473.58732
2019-09-15,1758.322674,1429.938307,1608.105102,798.378219,5511.823261
2019-09-16,1724.412369,1297.238921,1552.434072,799.666639,5684.937614
2019-09-17,1816.469639,1279.302805,1608.964342,734.274246,5625.39754
2019-09-18,1773.67665,1326.22548,1656.329903,835.739317,5830.315203
2019-09-19,1806.1388,1455.500004,1599.286297,789.424753,5850.99295
2019-09-20,1845.93672,1529.992915,1506.629678,846.861025,5768.18199
2019-09-21,1914.854911,1787.373523,1620.456058,789.041521,5625.374768
2019-09-22,1797.975499,1938.512418,1590.673865,762.42772,5484.565027
2019-09-23,1645.362588,1736.180898,1605.221305,810.768644,5614.19596
2019-09-24,1866.739915,1753.405958,1597.154212,788.231937,5730.442129
2019-09-25,1754.081495,1639.973772,1622.614038,811.740279,5819.193632
2019-09-26,1837.279297,1466.481523,1616.429638,771.781244,5659.973484
2019-09-27,1717.24523,1480.097773,1577.260384,770.765844,5712.641987
2019-09-28,1763.344828,1353.06248,1534.153749,763.599436,5704.002233
2019-09-29,1725.831496,1261.361923,1573.977095,763.062314,5712.903191
2019-09-30,1726.751279,1381.25371,1602.962597,795.803532,5597.261217
2019-10-01,1811.353577,1438.013726,1508.39128,744.973428,5704.856712
2019-10-02,1669.245593,1647.26948,1578.456178,787.868493,5744.021123
2019-10-03,1720.017445,1974.803708,1507.895281,814.749901,5537.415653
2019-10-04,1717.337319,1726.258348,1610.028153,753.200955,5636.229465
2019-10-05,1668.044579,1866.039152,1634.675169,774.828198,5572.047551
2019-10-06,1534.382199,1598.961439,1598.652827,758.004228,5509.363715
2019-10-07,1706.620014,1459.295416,1551.106163,769.449305,5718.215211
2019-10-08,1476.662311,1330.795304,1592.532977,785.021031,5639.438921
2019-10-09,1563.80305,1432.998004,1610.335669,801.214776,5524.592778
2019-10-10,1630.568796,1326.512804,1620.80551,806.747579,5563.012228
2019-10-11,1686.535168,1460.305758,1610.187037,760.252977,5486.539381
2019-10-12,1710.561233,1678.751253,1596.928798,800.222904,5434.578601
2019-10-13,1701.869429,1560.592107,1521.552247,761.413525,5597.133792
2019-10-14,1679.418957,2047.073305,1551.170845,745.375725,5691.251553
2019-10-15,1605.903741,1756.116622,1569.705493,750.834656,5709.576756
2019-10-16,1710.50014,1770.88355,1552.793794,721.519278,5777.373283
2019-10-17,1600.469483,1750.925593,1480.039796,780.690662,5568.497619
2019-10-18,1691.787117,1403.463565,1541.359497,724.517355,5624.163858
2019-10-19,1450.373878,1210.364547,1520.321809,785.356371,5557.465289
2019-10-20,1534.338984,1401.446092,1550.934397,858.549288,5690.013352
2019-10-21,1554.99183,1296.400026,1553.779971,751.895643,5691.663924
2019-10-22,1589.4149,1528.334931,1488.598342,717.107657,5656.430411
2019-10-23,1416.037901,1660.840685,1510.648072,790.918837,5694.223207
2019-10-24,1635.188338,1772.85595,1541.098439,748.742204,5591.723571
2019-10-25,1641.949147,2062.068781,1496.223569,778.953036,5501.519216
2019-10-26,1622.180935,1914.607745,1530.003964,780.239235,5591.463542
2019-10-27,1525.252441,2048.77593,1499.233852,787.460552,5515.115542
2019-10-28,1658.065299,1640.502043,1501.77898,849.487158,5711.069595
2019-10-29,1512.337521,1456.623739,1555.830111,790.692132,5572.225558
2019-10-30,1609.087867,1338.586908,1517.79294,789.551441,5597.931281
2019-10-31,1536.151003,1350.898253,1500.631557,779.241756,5741.458615
2019-11-01,1533.806324,1256.004032,1572.328073,760.668855,5695.537607
2019-11-02,1519.229967,1414.658849,1504.525471,764.194239,5640.61034
2019-11-03,1523.666291,1780.921682,1512.348146,751.761873,5503.585315
2019-11-04,1598.20834,1841.474668,1511.796137,809.692849,5689.266663
2019-11-05,1616.38568,2048.544729,1616.171557,779.682057,5744.127347
2019-11-06,1610.857804,2006.387089,1529.004868,804.839894,5764.022251
2019-11-07,1569.811338,1850.120913,1534.816619,795.214156,5685.235218
2019-11-08,1548.414705,1687.905644,1488.892955,852.830673,5716.044814
2019-11-09,1528.80349,1599.607771,1529.568155,783.779024,5566.135383
2019-11-10,1616.082292,1443.376572,1537.210396,805.669141,5563.298221
2019-11-11,1457.565491,1319.834548,1453.402118,769.612704,5693.247307
2019-11-12,1439.92744,1345.19448,1507.94873,823.05344,5739.420744
2019-11-13,1483.596426,1645.460849,1548.536149,783.266408,5588.788565
2019-11-14,1359.340368,1782.630382,1552.354576,790.991939,5701.974002
2019-11-15,1455.711149,1889.851398,1494.189117,749.564386,5620.519756
2019-11-16,1464.40724,1952.05081,1564.857707,807.950889,5591.414679
2019-11-17,1392.787549,1973.624292,1456.562757,841.890178,5570.861344
2019-11-18,1420.782282,2121.238015,1515.494661,833.337706,5730.165069
2019-11-19,1506.381592,1741.697475,1495.006962,760.970808,5696.015071
2019-11-20,1438.145483,1828.959074,1436.312261,820.870368,5707.406296
2019-11-21,1456.298926,1416.456262,1506.915014,773.834723,5604.398359
2019-11-22,1520.239109,1271.754374,1423.518231,746.384832,5844.978007
2019-11-23,1401.657736,1615.704167,1443.100252,759.102131,5492.777345
2019-11-24,1361.542483,1543.901399,1460.476099,834.90289,5450.969069
2019-11-25,1435.901029,1865.01037,1418.715374,788.684857,5765.210524
2019-11-26,1465.75113,1941.341659,1500.438085,762.407415,5789.042412
2019-11-27,1306.352253,2000.022232,1440.410698,810.257202,5734.8002
2019-11-28,1476.801753,2135.121855,1409.93263,810.345385,5717.999076
2019-11-29,1406.332901,1954.060638,1460.580456,792.04022,5652.500979
2019-11-30,1397.010781,1873.654628,1448.604879,816.869622,5791.925798
2019-12-01,1363.446403,1648.025884,1407.87585,791.775615,5491.545021
2019-12-02,1408.730975,1356.737191,1424.651504,840.901091,5960.459943
2019-12-03,1487.209432,1480.252991,1473.165647,827.874447,5630.419584
2019-12-04,1454.760911,1425.844817,1468.257523,803.667553,5682.572034
2019-12-05,1472.848398,1580.427811,1380.514638,817.149188,5753.216454
2019-12-06,1388.858412,1804.146639,1468.575861,834.314024,5740.231825
2019-12-07,1524.523021,1813.783289,1466.362242,805.025939,5704.469152
2019-12-08,1500.916429,2109.30203,1470.106605,824.755139,5594.37872
2019-12-09,1408.907936,2141.655035,1410.03304,806.289568,5762.137686
2019-12-10,1224.989036,2192.060584,1397.279247,801.04475,5661.01867
2019-12-11,1412.250982,1947.41042,1418.718054,754.33519,5902.300865
2019-12-12,1600.029705,1730.284344,1396.631309,775.004725,5780.209977
2019-12-13,1402.327279,1495.755189,1408.299381,782.838358,5746.352784
2019-12-14,1333.948016,1481.50927,1393.638417,815.644796,5697.960071
2019-12-15,1524.364666,1385.833658,1402.421169,893.729845,5778.77979
2019-12-16,1361.24962,1668.258249,1392.643856,787.456521,5857.894351
2019-12-17,1438.629148,1787.682919,1409.044985,803.388767,5771.329151
2019-12-18,1457.35019,1946.499495,1411.204138,778.968749,5850.574282
2019-12-19,1300.474441,2100.130124,1393.911088,806.84008,5872.137287
2019-12-20,1412.483884,2167.966649,1381.361078,812.652782,5884.597877
2019-12-21,1487.270218,2080.30958,1455.16599,841.262368,5708.013829
2019-12-22,1380.908462,1805.097151,1429.122085,779.85864,5797.783409
2019-12-23,1449.985796,1855.421244,1411.136559,837.642418,5770.950915
2019-12-24,1403.088376,1593.464317,1360.431548,831.079997,5881.586891
2019-12-25,1477.254038,1550.018655,1411.549515,815.751137,5806.972424
2019-12-26,1535.527317,1549.140124,1381.339315,788.487162,5887.484613
2019-12-27,1329.706965,1584.060246,1405.918304,795.153264,5838.039866
2019-12-28,1387.475446,1865.153001,1390.802163,821.914705,5831.329673
2019-12-29,1436.212194,1979.89239,1469.696778,846.314821,5745.026044
2019-12-30,1365.45539,2058.3321,1378.874986,827.167032,6006.33852
2019-12-31,1353.045689,2173.766591,1340.289969,808.647452,5830.937125
2020-01-01,1388.365733,2160.332198,1411.747727,841.390876,6005.108317
2020-01-02,1395.225657,2000.997789,1412.077124,802.700135,5850.73617
2020-01-03,1369.886016,1789.228131,1416.669086,859.037487,5717.508512
2020-01-04,1440.540167,1571.029925,1274.606676,924.900689,5729.53389
2020-01-05,1475.942797,1525.833978,1331.780747,820.405463,5894.182808
2020-01-06,1473.601308,1571.19406,1333.965996,870.283621,5962.775191
2020-01-07,1471.041971,1575.095272,1302.700949,811.051144,5992.618897
2020-01-08,1509.128679,1947.510885,1363.264148,844.18645,5923.626113
2020-01-09,1332.252332,2056.692947,1380.05895,858.905247,5991.510307
2020-01-10,1422.154697,2053.767267,1393.02967,880.492624,5883.352974
2020-01-11,1446.045348,2329.096534,1385.203013,846.301378,6001.557296
2020-01-12,1472.223103,2296.92696,1351.826006,887.378438,5995.835073
2020-01-13,1325.004467,1862.878654,1404.152597,809.652273,6024.810177
2020-01-14,1572.60286,1787.430544,1356.167533,842.673807,5942.901683
2020-01-15,1381.536024,1581.918836,1245.797695,850.1119,5942.690437
2020-01-16,1465.395038,1653.690424,1332.197033,854.179901,6057.186723
2020-01-17,1501.658184,1490.573264,1314.920241,848.871593,6040.886624
2020-01-18,1529.365172,1775.43928,1351.907464,909.826802,5819.522526
2020-01-19,1408.57917,1938.549978,1323.112959,843.626732,5965.353149
2020-01-20,1422.146301,2175.743596,1324.913752,887.047595,6102.447747
2020-01-21,1489.601596,2026.657128,1383.640071,870.619776,6082.341304
2020-01-22,1508.383903,2154.670618,1306.225609,920.991078,6074.744854
2020-01-23,1534.858371,2133.071106,1282.821133,853.782746,6067.166153
2020-01-24,1470.936514,2089.47824,1338.717555,883.376081,6053.128477
2020-01-25,1430.211074,1836.884218,1351.4817,880.302237,5913.300391
2020-01-26,1389.38319,1748.324087,1322.996362,767.059773,5892.846876
2020-01-27,1609.187561,1650.425889,1325.439522,877.776633,6175.309209
2020-01-28,1395.018616,1557.339954,1303.33928,898.206924,5944.611382
2020-01-29,1544.548461,1744.971041,1275.931459,914.321511,6091.679272
2020-01-30,1519.467644,1892.036025,1294.658939,837.234861,6160.660304
2020-01-31,1557.858223,2071.503976,1282.550892,864.585678,6288.64382
2020-02-01,1575.882543,2135.845778,1362.905573,908.925662,5949.496033
2020-02-02,1608.270516,2311.700269,1308.987524,839.151123,6101.353143
2020-02-03,1514.431073,2199.28141,1367.117135,849.938346,6218.974383
2020-02-04,1551.17358,1854.792276,1311.085763,893.339398,6197.005932
2020-02-05,1391.477033,1914.086016,1282.423726,897.416899,6279.286164
2020-02-06,1536.482075,1650.35806,1320.64878,918.358379,5987.087065
2020-02-07,1474.827706,1496.359201,1320.212771,913.059345,6217.744716
2020-02-08,1532.769695,1762.760031,1359.452885,886.575205,6011.559191
2020-02-09,1635.412845,1770.489541,1239.245663,849.707435,6063.196247
2020-02-10,1561.561813,1975.3836,1295.512888,862.888974,6139.505666
2020-02-11,1635.846953,2103.200492,1324.235524,883.551446,6084.993842
2020-02-12,1550.858074,2229.400615,1282.364436,896.11191,6002.679591
2020-02-13,1598.4519,2098.058814,1312.744933,887.431985,6202.073373
2020-02-14,1547.090919,2253.642459,1297.532991,911.155583,6150.903953
